Uuid,Void/Retire,Fully specified name:en,Short name:en,Same as mappings,Description:en,...,_version:1,_order:121,Data class,Data type,Answers
e9d47550-ba6a-4032-8c56-3ab706296db3,," Other nonorganic sleep disorders",[F51.8] Other nonorganic sleep disorders,ICD 10 - WHO:F51.8,,,,,Diagnosis,N/A,
d3ea9c67-b602-4b95-b3ab-e50f65d6b28e,," Lack or loss of sexual desire",[F52.0] Lack or loss of sexual desire,ICD 10 - WHO:F52.0,,,,,Diagnosis,N/A,
3f1e44e8-f9ef-460a-95e4-52c7c008695a,," Sexual aversion and lack of sexual enjoyment",[F52.1] Sexual aversion and lack of sexual enjoyment,ICD 10 - WHO:F52.1,,,,,Diagnosis,N/A,
606d19d5-fd2e-4f75-bb03-580ea4b9d9a4,," Sexual aversion",[F52.10] Sexual aversion,ICD 10 - WHO:F52.10,,,,,Diagnosis,N/A,
06d20871-1efa-4aed-8340-f6c0ab5259d7,," Lack of sexual enjoyment",[F52.11] Lack of sexual enjoyment,ICD 10 - WHO:F52.11,,,,,Diagnosis,N/A,
33b79340-33d8-4fb8-b781-e7439410d56e,," Failure of genital response",[F52.2] Failure of genital response,ICD 10 - WHO:F52.2,,,,,Diagnosis,N/A,
4e10c6f7-9ad4-4fcf-8008-3301c4cd20cd,," Orgasmic dysfunction",[F52.3] Orgasmic dysfunction,ICD 10 - WHO:F52.3,,,,,Diagnosis,N/A,
088b572b-9c18-4343-8924-8078db12ddde,," Nonorganic vaginismus",[F52.5] Nonorganic vaginismus,ICD 10 - WHO:F52.5,,,,,Diagnosis,N/A,
2295b719-6df2-4ad9-9c35-afbf2bf7d57c,," Nonorganic dyspareunia",[F52.6] Nonorganic dyspareunia,ICD 10 - WHO:F52.6,,,,,Diagnosis,N/A,
517295e1-a8fa-437c-8341-5e44b39f0c92,," Excessive sexual drive",[F52.7] Excessive sexual drive,ICD 10 - WHO:F52.7,,,,,Diagnosis,N/A,
008d5b51-2888-4300-bc4e-cd7491ff449e,," Other sexual dysfunction, not caused by organic disorders or disease","[F52.8] Other sexual dysfunction, not caused by organic disorders or disease",ICD 10 - WHO:F52.8,,,,,Diagnosis,N/A,
89797f84-af52-4541-a401-18e794d982db,," Unspecified sexual dysfunction, not caused by organic disorder or disease","[F52.9] Unspecified sexual dysfunction, not caused by organic disorder or disease",ICD 10 - WHO:F52.9,,,,,Diagnosis,N/A,
835c960e-c5a1-4282-a077-fc2499a6ac6c,," Mild mental and behavioural disorders associated with the puerperium, not elsewhere classified","[F53.0] Mild mental and behavioural disorders associated with the puerperium, not elsewhere classified",ICD 10 - WHO:F53.0,,,,,Diagnosis,N/A,
cb780586-1cac-4d6d-b698-dcfb9dd3d188,," Severe mental and behavioural disorders associated with the puerperium, not elsewhere classified","[F53.1] Severe mental and behavioural disorders associated with the puerperium, not elsewhere classified",ICD 10 - WHO:F53.1,,,,,Diagnosis,N/A,
7a762d37-a6a2-44bd-82e4-894e41aec6f6,," Other mental and behavioural disorders associated with the puerperium, not elsewhere classified","[F53.8] Other mental and behavioural disorders associated with the puerperium, not elsewhere classified",ICD 10 - WHO:F53.8,,,,,Diagnosis,N/A,
bd2d30e2-8c59-426e-9e32-74b7eac47ebd,," Puerperal mental disorder, unspecified","[F53.9] Puerperal mental disorder, unspecified",ICD 10 - WHO:F53.9,,,,,Diagnosis,N/A,
9a23b493-c62d-41b3-813d-409030d553cd,," Antidepressant abuse",[F55.0] Antidepressant abuse,ICD 10 - WHO:F55.0,,,,,Diagnosis,N/A,
c80d47a4-9db6-46bd-8213-1a0a3b231482,," Laxative abuse",[F55.1] Laxative abuse,ICD 10 - WHO:F55.1,,,,,Diagnosis,N/A,
56a5e6c6-0eb4-4b5e-b11f-235848af7338,," Analgesic abuse",[F55.2] Analgesic abuse,ICD 10 - WHO:F55.2,,,,,Diagnosis,N/A,
e6804981-0be0-47c0-b0b2-52bcfb25b286,," Antacid abuse",[F55.3] Antacid abuse,ICD 10 - WHO:F55.3,,,,,Diagnosis,N/A,
49805e0e-689c-42ce-bf58-0033b4124428,," Abuse of vitamins",[F55.4] Abuse of vitamins,ICD 10 - WHO:F55.4,,,,,Diagnosis,N/A,
f51d156f-63eb-4d19-bf54-1361d07f6543,," Abuse of Steroids or hormones",[F55.5] Abuse of Steroids or hormones,ICD 10 - WHO:F55.5,,,,,Diagnosis,N/A,
eb48ee51-fbb6-42e4-a5e4-9ae1646a6572,," Abuse of specific herbal or folk remedies",[F55.6] Abuse of specific herbal or folk remedies,ICD 10 - WHO:F55.6,,,,,Diagnosis,N/A,
1bfecdcf-eaa3-46b9-bd0a-612a4b8a8bf0,," Abuse of other substances that do not produce dependence",[F55.8] Abuse of other substances that do not produce dependence,ICD 10 - WHO:F55.8,,,,,Diagnosis,N/A,
29372085-6720-42c7-ba4d-55098ae9bcc1,," Paranoid personality disorder",[F60.0] Paranoid personality disorder,ICD 10 - WHO:F60.0,,,,,Diagnosis,N/A,
8d4386f5-c148-4cbb-934d-04de73f89429,," Schizoid personality disorder",[F60.1] Schizoid personality disorder,ICD 10 - WHO:F60.1,,,,,Diagnosis,N/A,
4ef84996-cdaa-4076-8618-45c02b194ec6,," Dissocial personality disorder",[F60.2] Dissocial personality disorder,ICD 10 - WHO:F60.2,,,,,Diagnosis,N/A,
ef432752-94bf-4b99-ac4f-1a546d8e2332,," Emotionally unstable personality disorder",[F60.3] Emotionally unstable personality disorder,ICD 10 - WHO:F60.3,,,,,Diagnosis,N/A,
f7a27a8e-b775-4a9d-88c9-7bd52b1e021f,," Emotionally unstable personality disorder - Impulsive type",[F60.30] Emotionally unstable personality disorder - Impulsive type,ICD 10 - WHO:F60.30,,,,,Diagnosis,N/A,
566fb2b8-a8d5-4119-b5e6-f5e12024ed88,," Emotionally unstable personality disorder - Borderline type",[F60.31] Emotionally unstable personality disorder - Borderline type,ICD 10 - WHO:F60.31,,,,,Diagnosis,N/A,
1922ea40-fb7c-482c-8276-7d0d68d0efbd,," Histrionic personality disorder",[F60.4] Histrionic personality disorder,ICD 10 - WHO:F60.4,,,,,Diagnosis,N/A,
b137fee5-8245-4dc1-a93b-3e1e890ce4b0,," Anankastic personality disorder",[F60.5] Anankastic personality disorder,ICD 10 - WHO:F60.5,,,,,Diagnosis,N/A,
4f9a2e32-8f59-4125-9025-3fba66762c17,," Anxious [avoidant] personality disorder",[F60.6] Anxious [avoidant] personality disorder,ICD 10 - WHO:F60.6,,,,,Diagnosis,N/A,
3ae9f52f-f033-49c2-9940-be9f6a014e10,," Dependent personality disorder",[F60.7] Dependent personality disorder,ICD 10 - WHO:F60.7,,,,,Diagnosis,N/A,
ab9e8b8d-478b-4288-b577-164fd5034b82,," Other specific personality disorders",[F60.8] Other specific personality disorders,ICD 10 - WHO:F60.8,,,,,Diagnosis,N/A,
7f0075cc-70ab-4fd2-b562-bb56c46c0a9e,," Mixed personality disorders",[F61.0] Mixed personality disorders,ICD 10 - WHO:F61.0,,,,,Diagnosis,N/A,
624afd43-c35f-434a-9887-450c64867bed,," Troublesome personality changes",[F61.1] Troublesome personality changes,ICD 10 - WHO:F61.1,,,,,Diagnosis,N/A,
cdf7c772-6595-41b3-80ae-58a8eb43252f,," Enduring personality change after catastrophic experience",[F62.0] Enduring personality change after catastrophic experience,ICD 10 - WHO:F62.0,,,,,Diagnosis,N/A,
96e31f8b-56e5-40d0-b161-70bc9e79f4e8,," Enduring personality change after psychiatric illness",[F62.1] Enduring personality change after psychiatric illness,ICD 10 - WHO:F62.1,,,,,Diagnosis,N/A,
d2b3f181-095e-4944-b670-9cbe5bccc065,," Other enduring personality changes",[F62.8] Other enduring personality changes,ICD 10 - WHO:F62.8,,,,,Diagnosis,N/A,
61bd0537-396e-4ad1-9b49-260ab11b4729,," Enduring personality change, unspecified","[F62.9] Enduring personality change, unspecified",ICD 10 - WHO:F62.9,,,,,Diagnosis,N/A,
e1531997-fc11-486a-b5ad-ba7291a00d9f,," Pathological gambling",[F63.0] Pathological gambling,ICD 10 - WHO:F63.0,,,,,Diagnosis,N/A,
5a8d9595-8dfb-447f-a313-463b1f590520,," Pathological fire-setting (pyromania)",[F63.1] Pathological fire-setting (pyromania),ICD 10 - WHO:F63.1,,,,,Diagnosis,N/A,
88bb9c00-3175-42f4-bc96-6595dfaf4b26,," Pathological stealing (kleptomania)",[F63.2] Pathological stealing (kleptomania),ICD 10 - WHO:F63.2,,,,,Diagnosis,N/A,
884bd51c-d195-4108-ac2c-8db129293b59,," Trichotillomania",[F63.3] Trichotillomania,ICD 10 - WHO:F63.3,,,,,Diagnosis,N/A,
c3dc88c8-e83d-4479-b84a-c8d3ccb4a0c1,," Other habit and impulse disorders",[F63.8] Other habit and impulse disorders,ICD 10 - WHO:F63.8,,,,,Diagnosis,N/A,
2117e02c-6964-48b7-b06c-90a961ce1f97,," Habit and impulse disorder, unspecified","[F63.9] Habit and impulse disorder, unspecified",ICD 10 - WHO:F63.9,,,,,Diagnosis,N/A,
2e6d47aa-f539-4962-9814-38033019a48c,," Transsexualism",[F64.0] Transsexualism,ICD 10 - WHO:F64.0,,,,,Diagnosis,N/A,
ecc759ee-a118-400e-82d5-442eb954707e,," Dual-role transvestism",[F64.1] Dual-role transvestism,ICD 10 - WHO:F64.1,,,,,Diagnosis,N/A,
ef39c5bc-54e8-4e24-bc3d-ace71f838fde,," Gender identity disorder of childhood",[F64.2] Gender identity disorder of childhood,ICD 10 - WHO:F64.2,,,,,Diagnosis,N/A,
1b5e3158-f742-4e8e-8420-2ba2934f8f84,," Other gender identity disorders",[F64.8] Other gender identity disorders,ICD 10 - WHO:F64.8,,,,,Diagnosis,N/A,
70d289ee-1b1c-46f9-8691-54fd7931e1d8,," Gender identity disorder, unspecified","[F64.9] Gender identity disorder, unspecified",ICD 10 - WHO:F64.9,,,,,Diagnosis,N/A,
c8f70013-64de-4d4c-87cb-b920c421d734,," Fetishism",[F65.0] Fetishism,ICD 10 - WHO:F65.0,,,,,Diagnosis,N/A,
b13bb982-5033-463e-b20c-4ee1a8feaa89,," Fetishistic transvestism",[F65.1] Fetishistic transvestism,ICD 10 - WHO:F65.1,,,,,Diagnosis,N/A,
27e35725-79f2-443b-8e07-730e4ad2e884,," Exhibitionism",[F65.2] Exhibitionism,ICD 10 - WHO:F65.2,,,,,Diagnosis,N/A,
b3ea2527-7589-4e0a-9cf2-ea6f796283d1,," Voyeurism",[F65.3] Voyeurism,ICD 10 - WHO:F65.3,,,,,Diagnosis,N/A,
8d656689-0a76-46f3-9708-fb555e10161c,," Paedophilia",[F65.4] Paedophilia,ICD 10 - WHO:F65.4,,,,,Diagnosis,N/A,
5bd46b2e-8e56-46d1-9162-03544246b22b,," Sadomasochism",[F65.5] Sadomasochism,ICD 10 - WHO:F65.5,,,,,Diagnosis,N/A,
21bed2ce-b8df-4e14-96eb-79240fa462cc,," Multiple disorders of sexual preference",[F65.6] Multiple disorders of sexual preference,ICD 10 - WHO:F65.6,,,,,Diagnosis,N/A,
883ae927-ad42-4ad2-a072-9103ab380739,," Other disorders of sexual preference",[F65.8] Other disorders of sexual preference,ICD 10 - WHO:F65.8,,,,,Diagnosis,N/A,
ed4f79dc-d4b8-4b2e-b9af-d906912d3493,," Disorder of sexual preference, unspecified","[F65.9] Disorder of sexual preference, unspecified",ICD 10 - WHO:F65.9,,,,,Diagnosis,N/A,
f1958054-1226-4eea-9986-5a58de2d5dca,," Sexual maturation disorder",[F66.0] Sexual maturation disorder,ICD 10 - WHO:F66.0,,,,,Diagnosis,N/A,
aaf05b44-7124-49dc-8b7f-7961efc0bf2b,," Egodystonic sexual orientation",[F66.1] Egodystonic sexual orientation,ICD 10 - WHO:F66.1,,,,,Diagnosis,N/A,
6e329374-52ab-4664-aa17-aeae80c740a2,," Sexual relationship disorder",[F66.2] Sexual relationship disorder,ICD 10 - WHO:F66.2,,,,,Diagnosis,N/A,
3f16b310-7977-4bd3-b583-801f2563b355,," Other psychosexual development disorders",[F66.8] Other psychosexual development disorders,ICD 10 - WHO:F66.8,,,,,Diagnosis,N/A,
7e4a5718-ceec-4f91-8a25-e6fd6daa3c97,," Psychosexual development disorder, unspecified","[F66.9] Psychosexual development disorder, unspecified",ICD 10 - WHO:F66.9,,,,,Diagnosis,N/A,
ec665076-d3bd-46b0-ad27-926497dfba6d,," Elaboration of physical symptoms for psychological reasons",[F68.0] Elaboration of physical symptoms for psychological reasons,ICD 10 - WHO:F68.0,,,,,Diagnosis,N/A,
18ab00cf-f7eb-4002-82c1-0b63031f8fdf,," Intentional production or feigning of symptoms or disabilities either physical or psychological (factitious disorder)",[F68.1] Intentional production or feigning of symptoms or disabilities either physical or psychological (factitious disorder),ICD 10 - WHO:F68.1,,,,,Diagnosis,N/A,
3f97f016-aeb3-4c6f-833a-d6eec9dd3692,," Other specified disorders of adult personality and behaviour",[F68.8] Other specified disorders of adult personality and behaviour,ICD 10 - WHO:F68.8,,,,,Diagnosis,N/A,
bdd8a85b-378b-401d-bbf0-92a024e59833,," Mild mental retardation with no, or minimal, impairment of behaviour","[F70.0] Mild mental retardation with no, or minimal, impairment of behaviour",ICD 10 - WHO:F70.0,,,,,Diagnosis,N/A,
158bbe1d-f06e-42fe-8a97-6ac12e4ce5de,," Mild mental retardation with significant impairment of behaviour requiring attention or treatment",[F70.1] Mild mental retardation with significant impairment of behaviour requiring attention or treatment,ICD 10 - WHO:F70.1,,,,,Diagnosis,N/A,
43b3a661-3e18-4022-8610-9be97be553d0,," Mild mental retardation with other impairments of behaviour",[F70.8] Mild mental retardation with other impairments of behaviour,ICD 10 - WHO:F70.8,,,,,Diagnosis,N/A,
69462b20-068a-4313-ae1d-8393f002dcd7,," Mild mental retardation without mention of impairment of behaviour",[F70.9] Mild mental retardation without mention of impairment of behaviour,ICD 10 - WHO:F70.9,,,,,Diagnosis,N/A,
4a5cf974-203d-49a4-9f44-023ec40b5fc4,," Mild mental retardation",[F70] Mild mental retardation,ICD 10 - WHO:F70,,,,,Diagnosis,N/A,
bd287a14-0282-40be-b65c-cd949c16b090,," Moderate mental retardation with no, or minimal, impairment of behaviour","[F71.0] Moderate mental retardation with no, or minimal, impairment of behaviour",ICD 10 - WHO:F71.0,,,,,Diagnosis,N/A,
0db86d32-7e94-4b6d-af39-a79c5dedd0b3,," Moderate mental retardation with significant impairment of behaviour requiring attention or treatment",[F71.1] Moderate mental retardation with significant impairment of behaviour requiring attention or treatment,ICD 10 - WHO:F71.1,,,,,Diagnosis,N/A,
eca92c9b-0307-4785-9e24-db9db837fec6,," Moderate mental retardation with other impairments of behaviour",[F71.8] Moderate mental retardation with other impairments of behaviour,ICD 10 - WHO:F71.8,,,,,Diagnosis,N/A,
9fa22b23-2940-4820-bac5-8575fea0c777,," Moderate mental retardation without mention of impairment of behaviour",[F71.9] Moderate mental retardation without mention of impairment of behaviour,ICD 10 - WHO:F71.9,,,,,Diagnosis,N/A,
2c720de2-2aba-4c51-982b-5bcfb26fc903,," Moderate mental retardation",[F71] Moderate mental retardation,ICD 10 - WHO:F71,,,,,Diagnosis,N/A,
862feb8d-c82c-4cca-852e-5c0b8de4655e,," Severe mental retardation with no or minimal, impairment of behaviour","[F72.0] Severe mental retardation with no or minimal, impairment of behaviour",ICD 10 - WHO:F72.0,,,,,Diagnosis,N/A,
90a7e3a2-7c20-4a6b-b758-81c066e5a000,," Severe mental retardation significant impairment of behaviour requiring attention or treatment",[F72.1] Severe mental retardation significant impairment of behaviour requiring attention or treatment,ICD 10 - WHO:F72.1,,,,,Diagnosis,N/A,
55480d25-ef9a-4a47-901a-18c3bf1fab28,," Severe mental retardation with other impairments of behaviour",[F72.8] Severe mental retardation with other impairments of behaviour,ICD 10 - WHO:F72.8,,,,,Diagnosis,N/A,
77836a36-4203-49b7-87c3-b5b32c8cfb45,," Severe mental retardation without mention of impairment of behaviour",[F72.9] Severe mental retardation without mention of impairment of behaviour,ICD 10 - WHO:F72.9,,,,,Diagnosis,N/A,
c6c4e3f1-be7d-44e9-a87f-f5b81f64944f,," Severe mental retardation",[F72] Severe mental retardation,ICD 10 - WHO:F72,,,,,Diagnosis,N/A,
ab8ad46e-504e-46f6-8ffa-ff8e297f54d3,," Profound mental retardation with no, or minimal, impairment of behaviour","[F73.0] Profound mental retardation with no, or minimal, impairment of behaviour",ICD 10 - WHO:F73.0,,,,,Diagnosis,N/A,
47e4de2b-f2c8-4202-bcfa-56a34a22125d,," Profound mental retardation with significant impairment of behaviour requiring attention or treatment",[F73.1] Profound mental retardation with significant impairment of behaviour requiring attention or treatment,ICD 10 - WHO:F73.1,,,,,Diagnosis,N/A,
45153186-3955-4243-b791-2ab165aab3ab,," Profound mental retardation with other impairments of behaviour",[F73.8] Profound mental retardation with other impairments of behaviour,ICD 10 - WHO:F73.8,,,,,Diagnosis,N/A,
d17cdcb0-75dc-49bd-b469-2b0afd093389,," Profound mental retardation without mention of impairment of behaviour",[F73.9] Profound mental retardation without mention of impairment of behaviour,ICD 10 - WHO:F73.9,,,,,Diagnosis,N/A,
f22afee2-aee4-40b5-ace4-f8c67b00353e,," Profound mental retardation",[F73] Profound mental retardation,ICD 10 - WHO:F73,,,,,Diagnosis,N/A,
083746b7-feac-4eac-8c13-b28a1c675464,," Specific speech articulation disorder",[F80.0] Specific speech articulation disorder,ICD 10 - WHO:F80.0,,,,,Diagnosis,N/A,
a702d333-d0c6-4435-8d35-5f65893b9cdb,," Expressive language disorder",[F80.1] Expressive language disorder,ICD 10 - WHO:F80.1,,,,,Diagnosis,N/A,
d80b8ff7-0aec-482f-9732-251e81a01d94,," Receptive language disorder",[F80.2] Receptive language disorder,ICD 10 - WHO:F80.2,,,,,Diagnosis,N/A,
e4c2d3d7-a3df-42a9-beb7-3edda6d1265e,," Acquired aphasia with epilepsy (Landau-Kleffner syndrome)",[F80.3] Acquired aphasia with epilepsy (Landau-Kleffner syndrome),ICD 10 - WHO:F80.3,,,,,Diagnosis,N/A,
6114c7d3-d8e4-4dd0-becf-15abd0d3a04a,," Other developmental disorders of speech and language",[F80.8] Other developmental disorders of speech and language,ICD 10 - WHO:F80.8,,,,,Diagnosis,N/A,
a6113e41-8a75-4bbd-be97-52f8ee395b4a,," Developmental disorder of speech and language, unspecified","[F80.9] Developmental disorder of speech and language, unspecified",ICD 10 - WHO:F80.9,,,,,Diagnosis,N/A,
0fc85165-bab2-4870-8b64-3c4d09820f28,," Specific reading disorder",[F81.0] Specific reading disorder,ICD 10 - WHO:F81.0,,,,,Diagnosis,N/A,
6598ea4f-82fd-4550-9838-64cfadcb6f1f,," Specific spelling disorder",[F81.1] Specific spelling disorder,ICD 10 - WHO:F81.1,,,,,Diagnosis,N/A,
5baebfe5-fcbf-4430-94eb-25d0cc06f39b,," Specific disorder of arithmetical skills",[F81.2] Specific disorder of arithmetical skills,ICD 10 - WHO:F81.2,,,,,Diagnosis,N/A,
2ef8590b-bfdc-4ebc-a03c-8f80c9e46d49,," Mixed disorder of scholastic skills",[F81.3] Mixed disorder of scholastic skills,ICD 10 - WHO:F81.3,,,,,Diagnosis,N/A,
23328d69-4ddb-4e85-bbb5-8d594a43c37f,," Other developmental disorders of scholastic skills",[F81.8] Other developmental disorders of scholastic skills,ICD 10 - WHO:F81.8,,,,,Diagnosis,N/A,
533bc99a-c41e-4581-9b74-ff47bb834bea,," Developmental disorder of scholastic skills, unspecified","[F81.9] Developmental disorder of scholastic skills, unspecified",ICD 10 - WHO:F81.9,,,,,Diagnosis,N/A,
cb799905-5625-4d73-a231-5851c41433be,," Specific developmental disorder of motor function",[F82] Specific developmental disorder of motor function,ICD 10 - WHO:F82,,,,,Diagnosis,N/A,
07861c8a-e24e-4bca-8210-f1ebd3ce45b5,," Mixed specific developmental disorders",[F83] Mixed specific developmental disorders,ICD 10 - WHO:F83,,,,,Diagnosis,N/A,
17f2befb-1cfd-4c87-8061-d677f5b2bea0,," Childhood autism",[F84.0] Childhood autism,ICD 10 - WHO:F84.0,,,,,Diagnosis,N/A,
8c026b8f-19fc-458f-804b-a2431ea5308a,," Atypical autism",[F84.1] Atypical autism,ICD 10 - WHO:F84.1,,,,,Diagnosis,N/A,
4228aebc-d97a-4b44-8cbe-9d9fa8f27148,," Rett's syndrome",[F84.2] Rett's syndrome,ICD 10 - WHO:F84.2,,,,,Diagnosis,N/A,
1f617636-f41a-46ff-8cc4-12324ef1551f,," Other childhood disintegrative disorder",[F84.3] Other childhood disintegrative disorder,ICD 10 - WHO:F84.3,,,,,Diagnosis,N/A,
98978ae2-c3ca-4666-9c79-aa049c9f77d4,," Overactive disorder associated with mental retardation and stereotyped movements",[F84.4] Overactive disorder associated with mental retardation and stereotyped movements,ICD 10 - WHO:F84.4,,,,,Diagnosis,N/A,
3326b675-05bb-4762-8eee-4bd08a4baf32,," Asperger's syndrome",[F84.5] Asperger's syndrome,ICD 10 - WHO:F84.5,,,,,Diagnosis,N/A,
2a98506b-24f0-4100-92f2-b6b4aca1bb4e,," Other pervasive developmental disorders",[F84.8] Other pervasive developmental disorders,ICD 10 - WHO:F84.8,,,,,Diagnosis,N/A,
1c0e1edf-e4fe-46d4-b57a-01fbbf6b8ca7,," Pervasive developmental disorder, unspecified","[F84.9] Pervasive developmental disorder, unspecified",ICD 10 - WHO:F84.9,,,,,Diagnosis,N/A,
37afd22b-6efa-4de3-9fa5-1be1c6c6d17f,," Pervasive developmental disorders",[F84] Pervasive developmental disorders,ICD 10 - WHO:F84,,,,,Diagnosis,N/A,
0fb175a6-9e6a-4b6c-b7bd-fdd3101f72a6,," Disturbance of activity and attention",[F90.0] Disturbance of activity and attention,ICD 10 - WHO:F90.0,,,,,Diagnosis,N/A,
34936a59-ed52-40ee-865c-afcc9e3c042f,," Hyperkinetic conduct disorder",[F90.1] Hyperkinetic conduct disorder,ICD 10 - WHO:F90.1,,,,,Diagnosis,N/A,
0646532e-0c39-4885-8f21-833f92097182,," Other hyperkinetic disorders",[F90.8] Other hyperkinetic disorders,ICD 10 - WHO:F90.8,,,,,Diagnosis,N/A,
bfc8f1a0-972d-4781-ab20-3c6a14d09d6b,," Conduct disorder confined to the family context",[F91.0] Conduct disorder confined to the family context,ICD 10 - WHO:F91.0,,,,,Diagnosis,N/A,
070485a3-2f23-40ef-bd30-731aa26210cc,," Unsocialized conduct disorder",[F91.1] Unsocialized conduct disorder,ICD 10 - WHO:F91.1,,,,,Diagnosis,N/A,
1505ae41-a942-49c9-80df-96cf0aaa7b45,," Socialized conduct disorder",[F91.2] Socialized conduct disorder,ICD 10 - WHO:F91.2,,,,,Diagnosis,N/A,
67002615-aef4-4f42-a057-e4bbb2424b94,," Oppositional defiant disorder",[F91.3] Oppositional defiant disorder,ICD 10 - WHO:F91.3,,,,,Diagnosis,N/A,
50fdf898-a870-49b3-ab9b-81d7ca7cc86b,," Other conduct disorders",[F91.8] Other conduct disorders,ICD 10 - WHO:F91.8,,,,,Diagnosis,N/A,
021210ff-b05a-49a0-8a90-c6ff02fc2add,," Depressive conduct disorder",[F92.0] Depressive conduct disorder,ICD 10 - WHO:F92.0,,,,,Diagnosis,N/A,
3a8685ea-dca4-4719-879e-4098b9d1fcf6,," Other mixed disorders of conduct and emotions",[F92.8] Other mixed disorders of conduct and emotions,ICD 10 - WHO:F92.8,,,,,Diagnosis,N/A,
463f22e5-185b-4c2f-a7ea-7e539e469624,," Mixed disorder of conduct and emotions, unspecified","[F92.9] Mixed disorder of conduct and emotions, unspecified",ICD 10 - WHO:F92.9,,,,,Diagnosis,N/A,
b0a67cb1-f9b5-4e62-90c0-588a4e92fe78,," Separation anxiety disorder of childhood",[F93.0] Separation anxiety disorder of childhood,ICD 10 - WHO:F93.0,,,,,Diagnosis,N/A,
dddfcd69-5e3c-473b-bb3e-9da2a9865102,," Phobic anxiety disorder of childhood",[F93.1] Phobic anxiety disorder of childhood,ICD 10 - WHO:F93.1,,,,,Diagnosis,N/A,
e5ebe4cf-00cc-4162-8df4-671172ae530e,," Social anxiety disorder of childhood",[F93.2] Social anxiety disorder of childhood,ICD 10 - WHO:F93.2,,,,,Diagnosis,N/A,
6ac17280-1473-465e-990e-12c37a5f631c,," Sibling rivalry disorder",[F93.3] Sibling rivalry disorder,ICD 10 - WHO:F93.3,,,,,Diagnosis,N/A,
912f95f8-c590-4fb1-99f2-ed2536705e6f,," Other childhood emotional disorders",[F93.8] Other childhood emotional disorders,ICD 10 - WHO:F93.8,,,,,Diagnosis,N/A,
ba3de75f-4ce3-4c31-9148-79f253f880e6,," Childhood emotional disorder, unspecified","[F93.9] Childhood emotional disorder, unspecified",ICD 10 - WHO:F93.9,,,,,Diagnosis,N/A,
673a88d7-b7c8-444d-bcbe-38ef2e929b60,," Elective mutism",[F94.0] Elective mutism,ICD 10 - WHO:F94.0,,,,,Diagnosis,N/A,
af6f07b7-a63b-4cfd-b9a1-a4206e5cb035,," Reactive attachment disorder of childhood",[F94.1] Reactive attachment disorder of childhood,ICD 10 - WHO:F94.1,,,,,Diagnosis,N/A,
e8f8c4b3-7711-49f6-afa6-d982eed08e63,," Disinhibited attachment disorder of childhood",[F94.2] Disinhibited attachment disorder of childhood,ICD 10 - WHO:F94.2,,,,,Diagnosis,N/A,
7222eeb2-2698-43c0-8c9c-86e266eca04e,," Other childhood disorders of social functioning",[F94.8] Other childhood disorders of social functioning,ICD 10 - WHO:F94.8,,,,,Diagnosis,N/A,
09598dae-261d-4918-903a-ed3f0c110d13,," Childhood disorder of social functioning, unspecified","[F94.9] Childhood disorder of social functioning, unspecified",ICD 10 - WHO:F94.9,,,,,Diagnosis,N/A,
931f72d9-9187-413b-8a10-6a3496958b3e,," Transient tic disorder",[F95.0] Transient tic disorder,ICD 10 - WHO:F95.0,,,,,Diagnosis,N/A,
3eb33d55-ef18-4500-9555-efe79775d8a7,," Chronic motor or vocal tic disorder",[F95.1] Chronic motor or vocal tic disorder,ICD 10 - WHO:F95.1,,,,,Diagnosis,N/A,
f25e93c8-215a-4843-8571-a7db9b644435,," Combined vocal and multiple motor tic disorder (de la Tourette's syndrome)",[F95.2] Combined vocal and multiple motor tic disorder (de la Tourette's syndrome),ICD 10 - WHO:F95.2,,,,,Diagnosis,N/A,
c973e8fd-59a2-415e-a94e-37c974c5d6d7,," Other tic disorders",[F95.8] Other tic disorders,ICD 10 - WHO:F95.8,,,,,Diagnosis,N/A,
c504a442-893f-41f9-b858-c2c11b86d951,," Tic disorder, unspecified","[F95.9] Tic disorder, unspecified",ICD 10 - WHO:F95.9,,,,,Diagnosis,N/A,
7a0ea516-27c2-4215-98a1-0965ae670e1c,," Nonorganic enuresis",[F98.0] Nonorganic enuresis,ICD 10 - WHO:F98.0,,,,,Diagnosis,N/A,
95f6d5dc-810e-4c97-84ea-bc0c8be11bfe,," Feeding disorder of infancy and childhood",[F98.2] Feeding disorder of infancy and childhood,ICD 10 - WHO:F98.2,,,,,Diagnosis,N/A,
9b4d3078-b356-41cb-9dc9-b86cc7656609,," Pica of infancy and childhood",[F98.3] Pica of infancy and childhood,ICD 10 - WHO:F98.3,,,,,Diagnosis,N/A,
35002d4b-22f0-4717-8667-68d70531a0ea,," Stereotyped movement disorders",[F98.4] Stereotyped movement disorders,ICD 10 - WHO:F98.4,,,,,Diagnosis,N/A,
94709aff-ca2f-431e-84bd-44044ce5d699,," Stuttering [stammering]",[F98.5] Stuttering [stammering],ICD 10 - WHO:F98.5,,,,,Diagnosis,N/A,
1926ba55-aee4-4bf1-8534-01ef66306f26,," Cluttering",[F98.6] Cluttering,ICD 10 - WHO:F98.6,,,,,Diagnosis,N/A,
e68a3950-c184-4426-9e1a-83a6b911f1a4,," Other specified behavioural and emotional disorders with onset usually occurring in childhood and adolescence",[F98.8] Other specified behavioural and emotional disorders with onset usually occurring in childhood and adolescence,ICD 10 - WHO:F98.8,,,,,Diagnosis,N/A,
