Uuid,Void/Retire,Fully specified name:en,Short name:en,Same as mappings,Description:en,...,_version:1,_order:120,Data class,Data type,Answers
a016da25-1784-4605-9d17-bbd6375d30cd,," Drug-induced autoimmune hemolytic anemia",[D59.0] Drug-induced autoimmune hemolytic anemia,ICD 10 - WHO:D59.0,,,,,Diagnosis,N/A,
eb380491-9755-4444-8d7a-fe1c7edf42bc,," Other autoimmune hemolytic anemias",[D59.1] Other autoimmune hemolytic anemias,ICD 10 - WHO:D59.1,,,,,Diagnosis,N/A,
b21fc817-8cde-4b25-a55b-43a8b7bb66de,," Autoimmune hemolytic anemia, unspecified","[D59.10] Autoimmune hemolytic anemia, unspecified",ICD 10 - WHO:D59.10,,,,,Diagnosis,N/A,
f48c6e5e-f0df-4a36-a2b8-154ef5d4f9f2,," Warm autoimmune hemolytic anemia",[D59.11] Warm autoimmune hemolytic anemia,ICD 10 - WHO:D59.11,,,,,Diagnosis,N/A,
380341a4-72b2-4465-ab24-bdb1951993e1,," Cold autoimmune hemolytic anemia",[D59.12] Cold autoimmune hemolytic anemia,ICD 10 - WHO:D59.12,,,,,Diagnosis,N/A,
d013998f-5b5d-4a28-a928-f104a5f11e22,," Mixed type autoimmune hemolytic anemia",[D59.13] Mixed type autoimmune hemolytic anemia,ICD 10 - WHO:D59.13,,,,,Diagnosis,N/A,
d2f765f3-1bdd-47dd-a4bf-fed5b8668d90,," Other autoimmune hemolytic anemia",[D59.19] Other autoimmune hemolytic anemia,ICD 10 - WHO:D59.19,,,,,Diagnosis,N/A,
a0493d4b-049c-451b-9fcb-a9f3bb96a540,," Drug-induced nonautoimmune hemolytic anemia",[D59.2] Drug-induced nonautoimmune hemolytic anemia,ICD 10 - WHO:D59.2,,,,,Diagnosis,N/A,
77476480-99ab-4769-ad2c-64508c5e122a,," Hemolytic-uremic syndrome",[D59.3] Hemolytic-uremic syndrome,ICD 10 - WHO:D59.3,,,,,Diagnosis,N/A,
7f4f65be-7cac-40df-b7cc-3137e18c3c71,," Acquired hemolytic anemia",[D59] Acquired hemolytic anemia,ICD 10 - WHO:D59,,,,,Diagnosis,N/A,
4fb223c3-d76f-43cd-8432-5b5a6090aa9c,," Disseminated intravascular coagulation [defibrination syndrome] ","[D65] Disseminated intravascular coagulation [defibrination syndrome] ",ICD 10 - WHO:D65,,,,,Diagnosis,N/A,
0c119f8d-8b69-403e-9a6a-5025aca9148e,," Hereditary factor VIII deficiency ","[D66] Hereditary factor VIII deficiency ",ICD 10 - WHO:D66,,,,,Diagnosis,N/A,
04732c01-6cce-4618-84e5-845046160672,," Hereditary factor IX deficiency ","[D67] Hereditary factor IX deficiency ",ICD 10 - WHO:D67,,,,,Diagnosis,N/A,
e761bdd0-c130-4b12-81c5-658161f0dfd6,," Other coagulation defects ","[D68] Other coagulation defects ",ICD 10 - WHO:D68,,,,,Diagnosis,N/A,
f6bf5a38-1164-4231-90c6-ab60aa6eb23e,," Purpura and other hemorrhagic conditions ","[D69] Purpura and other hemorrhagic conditions ",ICD 10 - WHO:D69,,,,,Diagnosis,N/A,
ef9c2a26-4e36-4747-ba5b-52220814dd0a,," Hyposplenism",[D73.0] Hyposplenism,ICD 10 - WHO:D73.0,,,,,Diagnosis,N/A,
c9e17d09-7366-4ad4-822c-ef57d896820f,," Hypersplenism",[D73.1] Hypersplenism,ICD 10 - WHO:D73.1,,,,,Diagnosis,N/A,
329801ee-d2bf-4189-b39e-30e5064a8c68,," Chronic congestive splenomegaly",[D73.2] Chronic congestive splenomegaly,ICD 10 - WHO:D73.2,,,,,Diagnosis,N/A,
5428feab-6300-41e6-8324-d3d565b861f1,," Abscess of spleen",[D73.3] Abscess of spleen,ICD 10 - WHO:D73.3,,,,,Diagnosis,N/A,
0db9366b-5328-45de-8a64-5fd23f038edb,," Cyst of spleen",[D73.4] Cyst of spleen,ICD 10 - WHO:D73.4,,,,,Diagnosis,N/A,
51ccca86-9726-487c-90c9-29ef1602ad81,," Infarction of spleen",[D73.5] Infarction of spleen,ICD 10 - WHO:D73.5,,,,,Diagnosis,N/A,
91cafbb7-e2d1-4cdf-a8bf-d3a0f1a11b16,," Other diseases of spleen",[D73.8] Other diseases of spleen,ICD 10 - WHO:D73.8,,,,,Diagnosis,N/A,
10d94de8-9ec4-4bcd-aacf-fa6bef1daa53,," Neutropenic splenomegaly",[D73.81] Neutropenic splenomegaly,ICD 10 - WHO:D73.81,,,,,Diagnosis,N/A,
7ef1b750-fdae-4f3f-9c58-2489b860900a,," Congenital iodine-deficiency syndrome ","[E00] Congenital iodine-deficiency syndrome ",ICD 10 - WHO:E00,,,,,Diagnosis,N/A,
34d5e25b-c91a-436a-b424-634752d3b385,," Iodine-deficiency related thyroid disorders and allied conditions ","[E01] Iodine-deficiency related thyroid disorders and allied conditions ",ICD 10 - WHO:E01,,,,,Diagnosis,N/A,
b59cb2be-c647-4d03-ab30-7949c701506b,," Subclinical iodine-deficiency hypothyroidism ","[E02] Subclinical iodine-deficiency hypothyroidism ",ICD 10 - WHO:E02,,,,,Diagnosis,N/A,
ce5fbe62-008e-44bb-bf2a-369cf87ba8e1,," Other hypothyroidism ","[E03] Other hypothyroidism ",ICD 10 - WHO:E03,,,,,Diagnosis,N/A,
6c6666c9-fb60-4d46-9519-dd0b90c637f9,," Other nontoxic goiter ","[E04] Other nontoxic goiter ",ICD 10 - WHO:E04,,,,,Diagnosis,N/A,
c4fdf171-44d2-4858-8138-4461cf037bad,," Thyrotoxicosis [hyperthyroidism] ","[E05] Thyrotoxicosis [hyperthyroidism] ",ICD 10 - WHO:E05,,,,,Diagnosis,N/A,
41460537-9acd-4fc2-88f6-24102ab8a207,," Thyroiditis",[E06] Thyroiditis,ICD 10 - WHO:E06,,,,,Diagnosis,N/A,
f0385b73-2da1-4208-95e9-8dbb5a9aa112,," Other disorders of thyroid ","[E07] Other disorders of thyroid ",ICD 10 - WHO:E07,,,,,Diagnosis,N/A,
e7c80696-2f08-4a2b-9184-92a9403bc70c,," Drug or chemical induced diabetes mellitus ","[E09] Drug or chemical induced diabetes mellitus ",ICD 10 - WHO:E09,,,,,Diagnosis,N/A,
614ca6a8-b1e1-4560-946e-fb65bd634bd8,," Type 1 diabetes mellitus ","[E10] Type 1 diabetes mellitus ",ICD 10 - WHO:E10,,,,,Diagnosis,N/A,
c5b17cf9-e177-4bba-9119-0b719ba8af78,," Type 2 diabetes mellitus ","[E11] Type 2 diabetes mellitus ",ICD 10 - WHO:E11,,c,,,Diagnosis,N/A,
d7f0a7dc-b6d3-4884-a5cb-344cb1e6a424,," Other specified diabetes mellitus ","[E13] Other specified diabetes mellitus ",ICD 10 - WHO:E13,,,,,Diagnosis,N/A,
6354d17e-1940-4d7a-9b4f-1378ef5be7d6,," Kwashiorkor ","[E40] Kwashiorkor ",ICD 10 - WHO:E40,,,,,Diagnosis,N/A,
1054cd8a-d3d7-4e45-8f6e-aff3a7540595,," Nutritional marasmus ","[E41] Nutritional marasmus ",ICD 10 - WHO:E41,,,,,Diagnosis,N/A,
0caf3cc1-9be8-4820-ac56-8009b267c389,," Marasmic kwashiorkor ","[E42] Marasmic kwashiorkor ",ICD 10 - WHO:E42,,,,,Diagnosis,N/A,
a7c01377-c11c-4547-a3a3-5315d6e67dde,," Unspecified severe protein-calorie malnutrition ","[E43] Unspecified severe protein-calorie malnutrition ",ICD 10 - WHO:E43,,,,,Diagnosis,N/A,
fae76178-a6ce-4c98-8465-3481f2f8be1a,," Protein-calorie malnutrition of moderate and mild degree ","[E44] Protein-calorie malnutrition of moderate and mild degree ",ICD 10 - WHO:E44,,,,,Diagnosis,N/A,
f7c11285-8f84-4a62-a363-6cb4d0c8cc11,," Retarded development following protein-calorie malnutrition ","[E45] Retarded development following protein-calorie malnutrition ",ICD 10 - WHO:E45,,,,,Diagnosis,N/A,
55def3d9-4b28-4578-bcfd-2dddbf4909b9,," Unspecified protein-calorie malnutrition ","[E46] Unspecified protein-calorie malnutrition ",ICD 10 - WHO:E46,,,,,Diagnosis,N/A,
666758e4-91a3-4636-a5e8-abf56ac6e84e,," Thiamine deficiency ","[E51] Thiamine deficiency ",ICD 10 - WHO:E51,,,,,Diagnosis,N/A,
012e5dad-61b7-40bc-8b7d-d9e531b3ed86,," Niacin deficiency [pellagra] ","[E52] Niacin deficiency [pellagra] ",ICD 10 - WHO:E52,,,,,Diagnosis,N/A,
1120bcb5-5190-4380-9890-b52aca8dc57f,," Deficiency of other B group vitamins ","[E53] Deficiency of other B group vitamins ",ICD 10 - WHO:E53,,,,,Diagnosis,N/A,
cbc897da-c0de-4800-9cfd-7388854edcf7,," Ascorbic acid deficiency ","[E54] Ascorbic acid deficiency ",ICD 10 - WHO:E54,,,,,Diagnosis,N/A,
20df0325-1598-4aa4-b0f7-b0d66769070e,," Vitamin D deficiency ","[E55] Vitamin D deficiency ",ICD 10 - WHO:E55,,,,,Diagnosis,N/A,
bba9e1e0-0569-49f1-ae60-a117ce3fbaa5,," Other vitamin deficiencies ","[E56] Other vitamin deficiencies ",ICD 10 - WHO:E56,,,,,Diagnosis,N/A,
e1640548-21b2-496a-aff0-d19370c813ad,," Dietary calcium deficiency ","[E58] Dietary calcium deficiency ",ICD 10 - WHO:E58,,,,,Diagnosis,N/A,
90378dfd-ac0f-47ea-aed4-c3239ee3f57d,," Dietary selenium deficiency ","[E59] Dietary selenium deficiency ",ICD 10 - WHO:E59,,,,,Diagnosis,N/A,
9992e74f-27eb-4eb3-8d1a-f8aa0ab4fbf8,," Dietary zinc deficiency ","[E60] Dietary zinc deficiency ",ICD 10 - WHO:E60,,,,,Diagnosis,N/A,
8dd5f8a4-67fd-4677-a6a3-254618782898,," Deficiency of other nutrient elements ","[E61] Deficiency of other nutrient elements ",ICD 10 - WHO:E61,,,,,Diagnosis,N/A,
37e3f512-d888-462a-b150-05b2ba78c672,," Other nutritional deficiencies ","[E63] Other nutritional deficiencies ",ICD 10 - WHO:E63,,,,,Diagnosis,N/A,
1f2f7cba-82ec-4211-97e8-58f511988b78,," Sequelae of malnutrition and other nutritional deficiencies ","[E64] Sequelae of malnutrition and other nutritional deficiencies ",ICD 10 - WHO:E64,,,,,Diagnosis,N/A,
672339f5-4b71-43e6-8915-d9c88e89154e,," Localized adiposity ","[E65] Localized adiposity ",ICD 10 - WHO:E65,,,,,Diagnosis,N/A,
45139648-6142-4d74-a65c-ed505a980627,," Overweight and obesity ","[E66] Overweight and obesity ",ICD 10 - WHO:E66,,,,,Diagnosis,N/A,
052dc37f-badd-40e0-ac77-7d94f337306f,," Other hyperalimentation ","[E67] Other hyperalimentation ",ICD 10 - WHO:E67,,,,,Diagnosis,N/A,
f9385324-def2-4ab7-b330-dd03c849c692,," Sequelae of hyperalimentation ","[E68] Sequelae of hyperalimentation ",ICD 10 - WHO:E68,,,,,Diagnosis,N/A,
f185796a-16e4-4418-ac30-8d051432e762,," Disorders of aromatic amino-acid metabolism ","[E70] Disorders of aromatic amino-acid metabolism ",ICD 10 - WHO:E70,,,,,Diagnosis,N/A,
e723bb86-71d0-4708-a3eb-21e7e1503c19,," Disorders of branched-chain amino-acid metabolism and fatty-acid metabolism ","[E71] Disorders of branched-chain amino-acid metabolism and fatty-acid metabolism ",ICD 10 - WHO:E71,,,,,Diagnosis,N/A,
048d60ee-14de-40c5-8a10-2a30dae85878,," Other disorders of amino-acid metabolism ","[E72] Other disorders of amino-acid metabolism ",ICD 10 - WHO:E72,,,,,Diagnosis,N/A,
90586b64-2df3-4ba0-b857-4e46ae0521d9,," Lactose intolerance ","[E73] Lactose intolerance ",ICD 10 - WHO:E73,,,,,Diagnosis,N/A,
22d1d0b3-6958-48d8-9564-c697f45f9b30,," Cystic fibrosis ","[E84] Cystic fibrosis ",ICD 10 - WHO:E84,,,,,Diagnosis,N/A,
3fd42b08-bb7e-4b94-ac6b-f2dd20205d16,," Amyloidosis ","[E85] Amyloidosis ",ICD 10 - WHO:E85,,,,,Diagnosis,N/A,
a862b4e0-1dee-4375-8b55-8ea4bc870717,," Dementia in Alzheimer's disease with early onset",[F00.0] Dementia in Alzheimer's disease with early onset,ICD 10 - WHO:F00.0,,,,,Diagnosis,N/A,
ec639b73-867a-4676-b0c4-2d9c3b806d29,," Dementia in Alzheimer's disease with late onset",[F00.1] Dementia in Alzheimer's disease with late onset,ICD 10 - WHO:F00.1,,,,,Diagnosis,N/A,
3121dffc-0ff1-49f3-a6df-0f6309479fb4,," Dementia in Alzheimer's disease, atypical or mixed type","[F00.2] Dementia in Alzheimer's disease, atypical or mixed type",ICD 10 - WHO:F00.2,,,,,Diagnosis,N/A,
a4ef3134-cb8e-450e-b99c-51c2183c9d14,," Dementia in Alzheimer's disease, unspecified","[F00.9] Dementia in Alzheimer's disease, unspecified",ICD 10 - WHO:F00.9,,,,,Diagnosis,N/A,
7c3d8e3b-c9a1-4b52-8387-ab14b3f10bd0,," Vascular dementia of acute onset",[F01.0] Vascular dementia of acute onset,ICD 10 - WHO:F01.0,,,,,Diagnosis,N/A,
e72dff2a-fc75-44cd-b9d7-4e9a0dc0d651,," Multi-infarct dementia",[F01.1] Multi-infarct dementia,ICD 10 - WHO:F01.1,,,,,Diagnosis,N/A,
5a2e7638-8302-44b3-a47a-387cc5716301,," Subcortical vascular dementia",[F01.2] Subcortical vascular dementia,ICD 10 - WHO:F01.2,,,,,Diagnosis,N/A,
542f9790-b42b-4050-b3f4-71e49f836cd5,," Mixed cortical and subcortical vascular dementia",[F01.3] Mixed cortical and subcortical vascular dementia,ICD 10 - WHO:F01.3,,,,,Diagnosis,N/A,
023ff54b-fe01-4d30-bd65-05ab6c593b8e,," Other vascular dementia",[F01.8] Other vascular dementia,ICD 10 - WHO:F01.8,,,,,Diagnosis,N/A,
689be410-f6b8-4058-b9af-6a667690f1dc,," Vascular dementia, unspecified","[F01.9] Vascular dementia, unspecified",ICD 10 - WHO:F01.9,,,,,Diagnosis,N/A,
f23d74e3-1481-4b96-8066-52d259dbc9f2,," Dementia in Pick's disease",[F02.0] Dementia in Pick's disease,ICD 10 - WHO:F02.0,,,,,Diagnosis,N/A,
aa0abfe1-2103-46d8-8a35-49eddc23de1e,," Dementia in Creutzfeldt-Jakob disease",[F02.1] Dementia in Creutzfeldt-Jakob disease,ICD 10 - WHO:F02.1,,,,,Diagnosis,N/A,
16f05e1d-9efe-4de9-a2a6-abc4c1703833,," Dementia in Huntington's disease",[F02.2] Dementia in Huntington's disease,ICD 10 - WHO:F02.2,,,,,Diagnosis,N/A,
b0c9c20c-a35e-4101-be9f-f80435506b8c,," Dementia in Parkinson's disease",[F02.3] Dementia in Parkinson's disease,ICD 10 - WHO:F02.3,,,,,Diagnosis,N/A,
e6cdedfb-194d-4928-9a4b-c3d2dcccd68c,," Dementia in human immunodeficiency virus (HIV) disease",[F02.4] Dementia in human immunodeficiency virus (HIV) disease,ICD 10 - WHO:F02.4,,,,,Diagnosis,N/A,
0154a19c-8f5e-427b-809b-a0010f1dfc6b,," Dementia in other specified diseases classified elsewhere",[F02.8] Dementia in other specified diseases classified elsewhere,ICD 10 - WHO:F02.8,,,,,Diagnosis,N/A,
ab250dff-e86b-40f4-82dd-b7d33d8b4139,," Delirium, not superimposed on dementia, so described","[F05.0] Delirium, not superimposed on dementia, so described",ICD 10 - WHO:F05.0,,,,,Diagnosis,N/A,
d621f50c-279b-4f26-b75a-7f6afa1e5ddc,," Delirium, superimposed on dementia","[F05.1] Delirium, superimposed on dementia",ICD 10 - WHO:F05.1,,,,,Diagnosis,N/A,
d9630ba8-127e-4d67-9325-0a2002131147,," Other delirium",[F05.8] Other delirium,ICD 10 - WHO:F05.8,,,,,Diagnosis,N/A,
6d68f90a-e579-4f03-a082-848adeba1a14,," Delirium, unspecified","[F05.9] Delirium, unspecified",ICD 10 - WHO:F05.9,,,,,Diagnosis,N/A,
51ef8a20-9fc8-473a-b437-132a001d7b45,," Organic hallucinosis",[F06.0] Organic hallucinosis,ICD 10 - WHO:F06.0,,,,,Diagnosis,N/A,
c31b06a9-5534-4e0e-a90a-1f31d8c598a2,," Organic catatonic disorder",[F06.1] Organic catatonic disorder,ICD 10 - WHO:F06.1,,,,,Diagnosis,N/A,
9f239688-47f8-4f31-ae3a-3e0e25328539,," Organic delusional (schizophrenia-like) disorder",[F06.2] Organic delusional (schizophrenia-like) disorder,ICD 10 - WHO:F06.2,,,,,Diagnosis,N/A,
89530349-efdb-48aa-9f69-36013cb06314,," Organic mood [affective] disorders",[F06.3] Organic mood [affective] disorders,ICD 10 - WHO:F06.3,,,,,Diagnosis,N/A,
19b0c63b-dc07-42cd-a42f-06d671b77fe2,," Organic manic disorder",[F06.30] Organic manic disorder,ICD 10 - WHO:F06.30,,,,,Diagnosis,N/A,
16e85512-bcf0-49cc-9915-a816256c7eb1,," Organic bipolar affective disorder",[F06.31] Organic bipolar affective disorder,ICD 10 - WHO:F06.31,,,,,Diagnosis,N/A,
d2f683ef-b876-4058-9e5e-204c4d2310b3,," Organic depressive disorder",[F06.32] Organic depressive disorder,ICD 10 - WHO:F06.32,,,,,Diagnosis,N/A,
26068bce-40f3-4469-8402-916be44c5f5c,," Organic mixed affective disorder",[F06.33] Organic mixed affective disorder,ICD 10 - WHO:F06.33,,,,,Diagnosis,N/A,
e53fb781-1f83-469f-9cb5-29822c0611e9,," Organic anxiety disorder",[F06.4] Organic anxiety disorder,ICD 10 - WHO:F06.4,,,,,Diagnosis,N/A,
d6d1c3aa-0940-4cd0-bf36-c408634503cd,," Organic dissociative disorder",[F06.5] Organic dissociative disorder,ICD 10 - WHO:F06.5,,,,,Diagnosis,N/A,
8db58389-667d-469f-83a0-5e9f0d86607e,," Organic emotionally labile (asthenic) disorder",[F06.6] Organic emotionally labile (asthenic) disorder,ICD 10 - WHO:F06.6,,,,,Diagnosis,N/A,
7c4df07d-a2f6-4762-a6a4-98ccd2e084ce,," Mild cognitive disorder",[F06.7] Mild cognitive disorder,ICD 10 - WHO:F06.7,,,,,Diagnosis,N/A,
7dedb15a-766b-4052-a16b-1a7ef3b40e43,," Organic personality disorder",[F07.0] Organic personality disorder,ICD 10 - WHO:F07.0,,,,,Diagnosis,N/A,
8980df2a-b315-43d1-a068-3513908fdd93,," Post-encephalitic syndrome",[F07.1] Post-encephalitic syndrome,ICD 10 - WHO:F07.1,,,,,Diagnosis,N/A,
28a9bea6-70be-4a73-b813-913c72ad22fe,," Post-concussional syndrome",[F07.2] Post-concussional syndrome,ICD 10 - WHO:F07.2,,,,,Diagnosis,N/A,
c9bd4087-e8d9-4ac4-b54c-0c7b6521a1b5,," Other organic personality disorders",[F07.8] Other organic personality disorders,ICD 10 - WHO:F07.8,,,,,Diagnosis,N/A,
1a8ebdbd-c2c7-4dcf-87be-d40ae8a1277b,,"  Acute alcohol intoxication",[F10.0]  Acute alcohol intoxication,ICD 10 - WHO:F10.0,,,,,Diagnosis,N/A,
add2e724-af83-4ecd-9679-07393eb2f0c5,," Acute alcohol intoxication (Uncomplicated)",[F10.00] Acute alcohol intoxication (Uncomplicated),ICD 10 - WHO:F10.00,,,,,Diagnosis,N/A,
d70b2de2-eeea-4c5c-baaa-964d204556a3,," Acute  alcohol intoxication with trauma or other bodily injury",[F10.01] Acute  alcohol intoxication with trauma or other bodily injury,ICD 10 - WHO:F10.01,,,,,Diagnosis,N/A,
13b90e7b-364e-415a-8e0d-9c67d31cb99c,," Acute alcohol  intoxication with other medical complications",[F10.02] Acute alcohol  intoxication with other medical complications,ICD 10 - WHO:F10.02,,,,,Diagnosis,N/A,
960acbbb-d897-4a09-926e-3854f2a32e4f,," Acute alcohol  intoxication with delirium",[F10.03] Acute alcohol  intoxication with delirium,ICD 10 - WHO:F10.03,,,,,Diagnosis,N/A,
35f60284-ecd4-4372-8f78-5965e1329aae,," Acute alcohol  intoxication with perceptual distortions",[F10.04] Acute alcohol  intoxication with perceptual distortions,ICD 10 - WHO:F10.04,,,,,Diagnosis,N/A,
25249cc4-f814-4e60-a1ac-6e9efb569d41,," Acute alcohol  intoxication with coma",[F10.05] Acute alcohol  intoxication with coma,ICD 10 - WHO:F10.05,,,,,Diagnosis,N/A,
eb9ea4d2-4698-450e-8ead-a1a7336ea04c,," Acute alcohol  intoxication with convulsions",[F10.06] Acute alcohol  intoxication with convulsions,ICD 10 - WHO:F10.06,,,,,Diagnosis,N/A,
58499c1c-009d-4159-8657-5b9fcd646ffe,," Pathological alcohol  intoxication",[F10.07] Pathological alcohol  intoxication,ICD 10 - WHO:F10.07,,,,,Diagnosis,N/A,
1799e8fa-9240-41f9-882a-2dce0ef49021,," Harmful use of alcohol",[F10.1] Harmful use of alcohol,ICD 10 - WHO:F10.1,,,,,Diagnosis,N/A,
c4135339-b860-4f64-a046-c6b39e1534f4,," Alcohol dependence syndrome",[F10.2] Alcohol dependence syndrome,ICD 10 - WHO:F10.2,,c,,,Diagnosis,N/A,
aaab08b2-0f5c-4cb0-b84c-f432216f688b,," Alcohol dependence syndrome - Currently abstinent",[F10.20] Alcohol dependence syndrome - Currently abstinent,ICD 10 - WHO:F10.20,,,,,Diagnosis,N/A,
54a326c0-58aa-4362-b2ec-54bda29ecf21,," Alcohol dependence syndrome - Currently abstinent, but in a protected environment","[F10.21] Alcohol dependence syndrome - Currently abstinent, but in a protected environment",ICD 10 - WHO:F10.21,,,,,Diagnosis,N/A,
277d075e-1d19-4295-b34b-606d21136d50,," Controlled alcohol dependence - Currently on a clinically supervised maintenance or replacement regime ","[F10.22] Controlled alcohol dependence - Currently on a clinically supervised maintenance or replacement regime ",ICD 10 - WHO:F10.22,,,,,Diagnosis,N/A,
f8a3e843-2933-4c84-ade2-4f4f375dc558,," Alcohol dependence syndrome - Currently abstinent, but receiving treatment with aversive or blocking drugs","[F10.23] Alcohol dependence syndrome - Currently abstinent, but receiving treatment with aversive or blocking drugs",ICD 10 - WHO:F10.23,,,,,Diagnosis,N/A,
4578ab54-12f5-4bce-8f2e-5f4ed6b1165f,," Alcohol dependence syndrome - Currently using the substance (active dependence)",[F10.24] Alcohol dependence syndrome - Currently using the substance (active dependence),ICD 10 - WHO:F10.24,,,,,Diagnosis,N/A,
e7592cd6-9dcf-44d1-a5e5-77e90a9d0a89,," Alcohol dependence syndrome - Continuous use",[F10.25] Alcohol dependence syndrome - Continuous use,ICD 10 - WHO:F10.25,,,,,Diagnosis,N/A,
46253101-9c53-4db0-8eaf-c93b87983817,," Alcohol dependence syndrome - Episodic use (dipsomania)",[F10.26] Alcohol dependence syndrome - Episodic use (dipsomania),ICD 10 - WHO:F10.26,,,,,Diagnosis,N/A,
6bc893b6-47fa-420a-b7e1-ae217588ee58,," Alcohol dependence syndrome - Withdrawal state",[F10.3] Alcohol dependence syndrome - Withdrawal state,ICD 10 - WHO:F10.3,,,,,Diagnosis,N/A,
50f818f1-164c-46e1-bbaa-ae7b74ccd6b1,," Alcohol dependence syndrome - Withdrawal state Uncomplicated",[F10.30] Alcohol dependence syndrome - Withdrawal state Uncomplicated,ICD 10 - WHO:F10.30,,,,,Diagnosis,N/A,
bee4d61b-6daa-4341-b558-64cf272244f9,," Alcohol dependence syndrome - withdrawal state with convulsions",[F10.31] Alcohol dependence syndrome - withdrawal state with convulsions,ICD 10 - WHO:F10.31,,,,,Diagnosis,N/A,
a9c892bb-d7e2-4443-b795-761014b5a56d,," Alcohol dependence syndrome - Withdrawal state withdrawal state with delirium",[F10.4] Alcohol dependence syndrome - Withdrawal state withdrawal state with delirium,ICD 10 - WHO:F10.4,,,,,Diagnosis,N/A,
8483f827-e761-4409-a423-5cc955c51503,," Alcohol dependence syndrome - Withdrawal state without convulsions",[F10.40] Alcohol dependence syndrome - Withdrawal state without convulsions,ICD 10 - WHO:F10.40,,,,,Diagnosis,N/A,
f9d9e26c-1470-442b-b5e2-90d6ab1fe912,," Mental and behavioural disorders due to use of alcohol - Psychotic disorder",[F10.5] Mental and behavioural disorders due to use of alcohol - Psychotic disorder,ICD 10 - WHO:F10.5,,,,,Diagnosis,N/A,
1bf9afe2-e561-44f5-a5a2-31486d02a285,," Alcohol-induced psychotic disorder, schizophrenia-like","[F10.50] Alcohol-induced psychotic disorder, schizophrenia-like",ICD 10 - WHO:F10.50,,,,,Diagnosis,N/A,
ed6c1671-9284-4589-9a08-08044f1951a3,," Alcohol-induced psychotic disorder, predominantly delusional","[F10.51] Alcohol-induced psychotic disorder, predominantly delusional",ICD 10 - WHO:F10.51,,,,,Diagnosis,N/A,
cfbcd03e-16ae-4737-9349-dbd5e79b43af,," Alcohol-induced psychotic disorder, predominantly hallucinatory","[F10.52] Alcohol-induced psychotic disorder, predominantly hallucinatory",ICD 10 - WHO:F10.52,,,,,Diagnosis,N/A,
012cd782-bccb-4c7d-963f-d54a93a16833,," Alcohol-induced psychotic disorder, predominantly polymorphic","[F10.53] Alcohol-induced psychotic disorder, predominantly polymorphic",ICD 10 - WHO:F10.53,,,,,Diagnosis,N/A,
d14d6581-5862-4786-b544-05177c62dfd9,," Alcohol-induced psychotic disorder, predominantly depressive symptoms","[F10.54] Alcohol-induced psychotic disorder, predominantly depressive symptoms",ICD 10 - WHO:F10.54,,,,,Diagnosis,N/A,
7cfaa64a-fef7-4b06-9732-50ef3d4aa3e4,," Alcohol-induced disorder, predominantly manic symptoms","[F10.55] Alcohol-induced disorder, predominantly manic symptoms",ICD 10 - WHO:F10.55,,,,,Diagnosis,N/A,
37c4e918-26ce-43e0-a52e-d190c5be962a,," Alcohol-induced psychotic disorder, mixed","[F10.56] Alcohol-induced psychotic disorder, mixed",ICD 10 - WHO:F10.56,,,,,Diagnosis,N/A,
90e2dd97-6693-4e34-adb4-973e89c38615,," Mental and behavioural disorders due to use of alcohol - Alcohol-induced amnesic syndrome",[F10.6] Mental and behavioural disorders due to use of alcohol - Alcohol-induced amnesic syndrome,ICD 10 - WHO:F10.6,,,,,Diagnosis,N/A,
64b5f18c-d008-452f-9c4e-e37de4e7691a,," Mental and behavioural disorders due to use of alcohol - Residual and late-onset psychotic disorder",[F10.7] Mental and behavioural disorders due to use of alcohol - Residual and late-onset psychotic disorder,ICD 10 - WHO:F10.7,,,,,Diagnosis,N/A,
c535fb18-eb1d-4ce5-bab9-ade0fee9171d,," Mental and behavioural disorders due to use of alcohol - Flashbacks",[F10.70] Mental and behavioural disorders due to use of alcohol - Flashbacks,ICD 10 - WHO:F10.70,,,,,Diagnosis,N/A,
37d780eb-81a2-4acf-acb3-ce498642a6ee,," Mental and behavioural disorders due to use of alcohol - Personality or behaviour disorder",[F10.71] Mental and behavioural disorders due to use of alcohol - Personality or behaviour disorder,ICD 10 - WHO:F10.71,,,,,Diagnosis,N/A,
4f5fc75c-b34d-439c-8615-cc4ca08dcbb7,," Mental and behavioural disorders due to use of alcohol - Residual affective disorder",[F10.72] Mental and behavioural disorders due to use of alcohol - Residual affective disorder,ICD 10 - WHO:F10.72,,,,,Diagnosis,N/A,
1d45e9a9-9a7b-46bb-9567-91b879c66cbc,," Mental and behavioural disorders due to use of alcohol - Dementia",[F10.73] Mental and behavioural disorders due to use of alcohol - Dementia,ICD 10 - WHO:F10.73,,,,,Diagnosis,N/A,
e7864692-6945-407f-84bc-88de6ab7d41d,," Mental and behavioural disorders due to use of alcohol - Other persisting cognitive impairment",[F10.74] Mental and behavioural disorders due to use of alcohol - Other persisting cognitive impairment,ICD 10 - WHO:F10.74,,,,,Diagnosis,N/A,
27811bd9-998a-4278-a16d-ca17565f4ba3,," Mental and behavioural disorders due to use of alcohol - Late-onset psychotic disorder",[F10.75] Mental and behavioural disorders due to use of alcohol - Late-onset psychotic disorder,ICD 10 - WHO:F10.75,,,,,Diagnosis,N/A,
